type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,machine_timestamp
CSI_DATA,AP,B0:A7:32:D7:5B:54,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80563737,0,84,0,0,80.7418,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 -9 -17 -9 -17 -10 -17 -11 -17 -11 -15 -11 -15 -11 -14 -11 -15 -12 -14 -12 -14 -14 -14 -13 -14 -13 -13 -14 -12 -13 -14 -13 -12 -12 -12 -12 -12 -12 -12 -13 -11 -12 -12 -12 -11 -12 -12 -12 -12 -13 -11 -12 0 0 -11 -11 -13 -10 -13 -11 -13 -10 -12 -11 -13 -10 -13 -11 -13 -9 -14 -10 -13 -8 -13 -8 -13 -9 -14 -8 -14 -7 -14 -8 -14 -7 -15 -8 -14 -7 -14 -6 -14 -5 -15 -6 -15 -6 -15 -6 -16 -5 -15 -7 -15 -6 0 0 0 0 0 0 0 0 0 0 ],1721627331.1383834
CSI_DATA,AP,B0:A7:32:D7:5B:54,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,80575744,0,84,0,0,80.7529,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -10 -17 -9 -16 -10 -17 -9 -18 -8 -18 -7 -17 -6 -17 -6 -17 -6 -18 -6 -18 -5 -18 -5 -18 -5 -18 -4 -18 -4 -17 -5 -18 -4 -16 -4 -17 -4 -16 -3 -16 -3 -17 -3 -17 -3 -16 -4 -16 -4 -17 -4 -16 0 0 -4 -16 -5 -16 -5 -15 -5 -15 -4 -15 -5 -15 -5 -15 -6 -15 -6 -15 -6 -14 -7 -14 -6 -14 -7 -14 -8 -13 -7 -14 -8 -13 -9 -14 -8 -12 -8 -13 -9 -12 -9 -13 -10 -13 -10 -13 -10 -13 -9 -13 -10 -13 0 0 0 0 0 0 0 0 0 0 ],1721627331.1494346
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80583092,0,84,0,0,80.7607,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -17 0 -17 0 -17 1 -18 2 -17 2 -16 3 -16 4 -15 5 -16 4 -16 4 -16 4 -17 5 -16 5 -16 5 -15 5 -16 6 -14 5 -14 5 -15 6 -14 6 -14 6 -14 6 -13 5 -14 5 -15 4 -14 0 0 5 -14 4 -14 4 -14 3 -14 4 -13 4 -14 4 -14 3 -13 3 -15 2 -13 1 -14 2 -14 2 -14 1 -14 1 -14 1 -14 1 -15 0 -14 0 -14 0 -13 1 -14 0 -15 0 -15 -1 -15 0 -15 -1 -15 0 0 0 0 0 0 0 0 0 0 ],1721627331.1564348
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80594098,0,84,0,0,80.7712,384,[84 -64 4 0 0 0 0 0 0 0 0 0 15 6 14 6 16 8 15 8 15 8 12 8 13 9 12 9 13 9 13 10 12 11 12 11 12 10 11 11 10 10 12 11 10 9 11 10 10 9 10 10 9 10 10 10 10 10 10 9 10 10 10 9 0 0 11 9 11 9 10 8 12 8 10 8 11 7 11 8 11 7 11 7 11 7 11 6 11 7 12 6 11 5 12 6 12 5 14 5 12 4 12 4 12 4 12 5 13 5 13 5 13 4 13 5 12 4 0 0 0 0 0 0 0 0 0 0 ],1721627331.1694362
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,3,1,1,1,1,0,0,0,-96,2,6,1,80616557,0,84,0,0,80.7938,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 -9 -16 -9 -18 -10 -17 -12 -16 -12 -14 -12 -13 -12 -14 -12 -14 -13 -14 -13 -14 -13 -14 -14 -13 -14 -12 -14 -12 -14 -14 -14 -12 -12 -12 -13 -12 -13 -11 -14 -11 -14 -12 -13 -10 -13 -11 -12 -11 -13 -11 -12 0 0 -12 -13 -12 -11 -13 -11 -13 -10 -12 -11 -12 -12 -13 -12 -12 -10 -12 -10 -12 -9 -13 -8 -13 -10 -14 -9 -13 -8 -14 -8 -14 -8 -15 -8 -14 -7 -14 -7 -14 -6 -14 -8 -15 -7 -16 -7 -15 -6 -15 -7 -15 -6 0 0 0 0 0 0 0 0 0 0 ],1721627331.1909165
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80625109,0,84,0,0,80.8024,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 16 9 14 10 17 8 16 8 17 6 14 7 16 5 16 6 16 5 18 4 17 5 18 4 17 3 17 3 16 4 18 3 15 3 17 3 15 3 16 2 16 3 16 2 16 3 15 2 16 3 14 0 0 3 15 5 16 4 14 5 15 4 14 4 14 4 15 5 14 5 14 5 14 6 13 5 13 6 14 6 13 7 13 7 11 8 14 7 12 7 12 8 12 7 13 8 13 9 14 9 12 7 13 8 12 0 0 0 0 0 0 0 0 0 0 ],1721627331.1980078
CSI_DATA,AP,B0:A7:32:D7:5B:54,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,80635145,0,84,0,0,80.8123,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 20 0 20 0 20 -2 21 -2 20 -3 18 -4 18 -4 18 -4 19 -4 19 -5 19 -5 19 -5 19 -6 19 -6 18 -6 19 -5 17 -6 17 -5 17 -6 17 -7 17 -6 17 -6 16 -5 17 -5 18 -5 17 0 0 -5 17 -4 17 -3 16 -3 16 -3 16 -3 17 -4 17 -2 16 -3 17 -2 16 0 16 -1 16 -1 17 0 16 0 16 1 16 1 18 2 15 1 16 2 15 2 16 1 17 2 17 3 17 2 17 3 16 0 0 0 0 0 0 0 0 0 0 ],1721627331.208264
CSI_DATA,AP,B0:A7:32:D7:5B:54,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80641320,0,84,0,0,80.8183,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 13 7 14 7 14 7 16 7 15 5 14 4 15 4 15 3 15 4 15 4 15 4 16 4 15 3 16 2 14 3 16 2 14 2 14 2 14 1 14 1 14 1 14 1 14 2 14 2 15 2 14 0 0 2 14 3 14 4 13 4 13 3 13 3 13 2 13 3 13 3 13 4 12 5 12 4 12 5 12 6 12 5 12 6 12 6 12 6 10 5 11 6 10 6 12 6 12 7 12 8 11 7 12 7 11 0 0 0 0 0 0 0 0 0 0 ],1721627331.213261
CSI_DATA,AP,B0:A7:32:D7:5B:54,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80652230,0,84,0,0,80.8293,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -20 -6 -19 -7 -21 -7 -20 -9 -19 -9 -18 -9 -18 -10 -18 -11 -17 -11 -17 -11 -18 -12 -18 -12 -18 -12 -18 -12 -16 -13 -17 -12 -15 -12 -15 -12 -15 -11 -14 -12 -14 -12 -15 -12 -14 -12 -15 -11 -16 -11 -15 -10 0 0 -15 -11 -15 -10 -15 -10 -15 -9 -14 -10 -15 -10 -15 -10 -15 -9 -16 -9 -15 -7 -16 -7 -16 -8 -16 -7 -16 -6 -16 -7 -16 -6 -18 -6 -16 -6 -16 -5 -16 -5 -17 -6 -17 -6 -17 -5 -18 -4 -18 -5 -17 -4 0 0 0 0 0 0 0 0 0 0 ],1721627331.2268953
CSI_DATA,AP,B0:A7:32:D7:5B:54,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,80662068,0,84,0,0,80.8392,384,[84 -64 4 0 0 0 0 0 0 0 0 0 15 13 14 13 15 14 14 15 13 16 12 14 11 15 11 15 11 16 10 16 10 17 11 17 10 17 9 17 9 17 10 17 8 16 8 16 7 15 8 16 7 16 8 16 7 15 8 15 8 16 8 14 0 0 9 15 10 15 9 14 10 14 8 13 9 13 9 14 10 12 10 13 10 12 11 11 10 12 11 12 11 11 12 12 11 10 13 12 12 9 12 10 12 9 13 11 13 11 14 11 15 9 13 10 13 9 0 0 0 0 0 0 0 0 0 0 ],1721627331.2305274
